,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
22241,2022/08/23,TXO,202209  ,18300.0000,賣權,3210,3210,3210,3210,1,-,-,-,-,4440,3210,,盤後,90,2.88%
22242,2022/08/23,TXO,202209  ,18400.0000,買權,-,-,-,-,0,0.3,166,-,-,-,-,,一般,-,-
22243,2022/08/23,TXO,202209  ,18400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22244,2022/08/23,TXO,202209  ,18400.0000,賣權,-,-,-,-,0,3370,197,-,-,-,-,,一般,-,-
22245,2022/08/23,TXO,202209  ,18400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22246,2022/08/23,TXO,202209  ,18600.0000,買權,-,-,-,-,0,0.3,240,-,-,-,-,,一般,-,-
22247,2022/08/23,TXO,202209  ,18600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22248,2022/08/23,TXO,202209  ,18600.0000,賣權,-,-,-,-,0,3570,12,-,-,-,-,,一般,-,-
22249,2022/08/23,TXO,202209  ,18600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22250,2022/08/23,TXO,202209  ,18800.0000,買權,-,-,-,-,0,0.2,118,-,-,-,-,,一般,-,-
22251,2022/08/23,TXO,202209  ,18800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22252,2022/08/23,TXO,202209  ,18800.0000,賣權,-,-,-,-,0,3770,3,-,-,-,-,,一般,-,-
22253,2022/08/23,TXO,202209  ,18800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22254,2022/08/23,TXO,202209  ,19000.0000,買權,-,-,-,-,0,0.2,185,-,-,-,-,,一般,-,-
22255,2022/08/23,TXO,202209  ,19000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22256,2022/08/23,TXO,202209  ,19000.0000,賣權,-,-,-,-,0,3970,4,-,-,-,-,,一般,-,-
22257,2022/08/23,TXO,202209  ,19000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22258,2022/08/23,TXO,202209  ,19200.0000,買權,-,-,-,-,0,0.2,173,-,-,-,-,,一般,-,-
22259,2022/08/23,TXO,202209  ,19200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22260,2022/08/23,TXO,202209  ,19200.0000,賣權,-,-,-,-,0,4170,3,-,-,-,-,,一般,-,-
22261,2022/08/23,TXO,202209  ,19200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22262,2022/08/23,TXO,202209  ,19400.0000,買權,-,-,-,-,0,0.2,514,-,-,-,-,,一般,-,-
22263,2022/08/23,TXO,202209  ,19400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22264,2022/08/23,TXO,202209  ,19400.0000,賣權,-,-,-,-,0,4370,3,-,-,-,-,,一般,-,-
22265,2022/08/23,TXO,202209  ,19400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22266,2022/08/23,TXO,202209  ,19600.0000,買權,-,-,-,-,0,0.2,419,-,-,-,-,,一般,-,-
22267,2022/08/23,TXO,202209  ,19600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22268,2022/08/23,TXO,202209  ,19600.0000,賣權,-,-,-,-,0,4570,380,-,-,-,-,,一般,-,-
22269,2022/08/23,TXO,202209  ,19600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22270,2022/08/23,TXO,202209  ,19800.0000,買權,-,-,-,-,0,0.2,425,-,-,-,-,,一般,-,-
22271,2022/08/23,TXO,202209  ,19800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22272,2022/08/23,TXO,202209  ,19800.0000,賣權,-,-,-,-,0,4770,3,-,-,-,-,,一般,-,-
22273,2022/08/23,TXO,202209  ,19800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22274,2022/08/23,TXO,202209  ,20000.0000,買權,-,-,-,-,0,0.2,432,-,-,-,-,,一般,-,-
22275,2022/08/23,TXO,202209  ,20000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22276,2022/08/23,TXO,202209  ,20000.0000,賣權,-,-,-,-,0,4970,3,-,-,-,-,,一般,-,-
22277,2022/08/23,TXO,202209  ,20000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22278,2022/08/23,TXO,202209  ,20200.0000,買權,-,-,-,-,0,0.2,463,-,-,-,-,,一般,-,-
22279,2022/08/23,TXO,202209  ,20200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22280,2022/08/23,TXO,202209  ,20200.0000,賣權,-,-,-,-,0,5170,3,-,-,-,-,,一般,-,-
22281,2022/08/23,TXO,202209  ,20200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22282,2022/08/23,TXO,202209  ,20400.0000,買權,-,-,-,-,0,0.2,426,-,-,-,-,,一般,-,-
22283,2022/08/23,TXO,202209  ,20400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22284,2022/08/23,TXO,202209  ,20400.0000,賣權,-,-,-,-,0,5370,3,-,-,-,-,,一般,-,-
22285,2022/08/23,TXO,202209  ,20400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22286,2022/08/23,TXO,202209  ,20600.0000,買權,-,-,-,-,0,0.2,422,-,-,-,-,,一般,-,-
22287,2022/08/23,TXO,202209  ,20600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22288,2022/08/23,TXO,202209  ,20600.0000,賣權,-,-,-,-,0,5570,0,-,-,-,-,,一般,-,-
22289,2022/08/23,TXO,202209  ,20600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22290,2022/08/23,TXO,202209  ,20800.0000,買權,-,-,-,-,0,0.2,445,-,-,-,-,,一般,-,-
22291,2022/08/23,TXO,202209  ,20800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22292,2022/08/23,TXO,202209  ,20800.0000,賣權,-,-,-,-,0,5770,0,-,-,-,-,,一般,-,-
22293,2022/08/23,TXO,202209  ,20800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22294,2022/08/23,TXO,202209  ,21000.0000,買權,-,-,-,-,0,0.2,462,-,-,-,-,,一般,-,-
22295,2022/08/23,TXO,202209  ,21000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22296,2022/08/23,TXO,202209  ,21000.0000,賣權,-,-,-,-,0,5970,0,-,-,-,-,,一般,-,-
22297,2022/08/23,TXO,202209  ,21000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22298,2022/08/23,TXO,202209  ,21200.0000,買權,-,-,-,-,0,0.2,483,-,-,-,-,,一般,-,-
22299,2022/08/23,TXO,202209  ,21200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22300,2022/08/23,TXO,202209  ,21200.0000,賣權,-,-,-,-,0,6170,0,-,-,-,-,,一般,-,-
22301,2022/08/23,TXO,202209  ,21200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22302,2022/08/23,TXO,202209  ,21400.0000,買權,-,-,-,-,0,0.2,404,-,-,-,-,,一般,-,-
22303,2022/08/23,TXO,202209  ,21400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22304,2022/08/23,TXO,202209  ,21400.0000,賣權,-,-,-,-,0,6370,0,-,-,-,-,,一般,-,-
22305,2022/08/23,TXO,202209  ,21400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22306,2022/08/23,TXO,202209  ,21600.0000,買權,-,-,-,-,0,0.2,455,-,-,-,-,,一般,-,-
22307,2022/08/23,TXO,202209  ,21600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22308,2022/08/23,TXO,202209  ,21600.0000,賣權,-,-,-,-,0,6570,0,-,-,-,-,,一般,-,-
22309,2022/08/23,TXO,202209  ,21600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22310,2022/08/23,TXO,202209  ,21800.0000,買權,-,-,-,-,0,0.2,427,-,-,-,-,,一般,-,-
22311,2022/08/23,TXO,202209  ,21800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22312,2022/08/23,TXO,202209  ,21800.0000,賣權,-,-,-,-,0,6770,0,-,-,-,-,,一般,-,-
22313,2022/08/23,TXO,202209  ,21800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22314,2022/08/23,TXO,202209  ,22000.0000,買權,-,-,-,-,0,0.2,493,-,-,-,-,,一般,-,-
22315,2022/08/23,TXO,202209  ,22000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22316,2022/08/23,TXO,202209  ,22000.0000,賣權,-,-,-,-,0,6970,0,-,-,-,-,,一般,-,-
22317,2022/08/23,TXO,202209  ,22000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22318,2022/08/23,TXO,202209  ,22200.0000,買權,-,-,-,-,0,0.2,856,-,-,-,-,,一般,-,-
22319,2022/08/23,TXO,202209  ,22200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22320,2022/08/23,TXO,202209  ,22200.0000,賣權,-,-,-,-,0,7170,0,-,-,-,-,,一般,-,-
22321,2022/08/23,TXO,202209  ,22200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22322,2022/08/23,TXO,202209  ,22400.0000,買權,0.1,0.3,0.1,0.2,662,0.2,7573,0.2,0.3,39,0.1,,一般,0,0.00%
22323,2022/08/23,TXO,202209  ,22400.0000,買權,0.2,0.2,0.2,0.2,1,-,-,0.1,0.3,39,0.1,,盤後,0,0.00%
22324,2022/08/23,TXO,202209  ,22400.0000,賣權,-,-,-,-,0,7370,0,-,-,-,-,,一般,-,-
22325,2022/08/23,TXO,202209  ,22400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22326,2022/08/23,TXO,202210  ,12400.0000,買權,-,-,-,-,0,2630,0,-,-,-,-,,一般,-,-
22327,2022/08/23,TXO,202210  ,12400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22328,2022/08/23,TXO,202210  ,12400.0000,賣權,26.5,27.5,24.5,27.5,44,27.5,415,23,28.5,69,15.5,,一般,4.5,19.57%
22329,2022/08/23,TXO,202210  ,12400.0000,賣權,26,27.5,25,26.5,75,-,-,24,28.5,69,15.5,,盤後,3.5,15.22%
22330,2022/08/23,TXO,202210  ,12500.0000,買權,-,-,-,-,0,2540,0,-,-,-,-,,一般,-,-
22331,2022/08/23,TXO,202210  ,12500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22332,2022/08/23,TXO,202210  ,12500.0000,賣權,32,32.5,30.5,32.5,6,32.5,167,31,33,144,19.5,,一般,7.5,30%
22333,2022/08/23,TXO,202210  ,12500.0000,賣權,28,31,28,31,25,-,-,30,36,144,19.5,,盤後,6,24%
22334,2022/08/23,TXO,202210  ,12600.0000,買權,-,-,-,-,0,2440,0,-,-,-,-,,一般,-,-
22335,2022/08/23,TXO,202210  ,12600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22336,2022/08/23,TXO,202210  ,12600.0000,賣權,30.5,33,30.5,33,3,33,133,32,35,145,21,,一般,5.5,20%
22337,2022/08/23,TXO,202210  ,12600.0000,賣權,30,33,30,33,4,-,-,20.5,100,145,21,,盤後,5.5,20%
22338,2022/08/23,TXO,202210  ,12700.0000,買權,-,-,-,-,0,2340,0,-,-,-,-,,一般,-,-
22339,2022/08/23,TXO,202210  ,12700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22340,2022/08/23,TXO,202210  ,12700.0000,賣權,36,37,36,37,2,37,49,26.5,39,152,23,,一般,6.5,21.31%
22341,2022/08/23,TXO,202210  ,12700.0000,賣權,38,38,38,38,1,-,-,31,-,152,23,,盤後,7.5,24.59%
22342,2022/08/23,TXO,202210  ,12800.0000,買權,-,-,-,-,0,2240,0,-,-,-,-,,一般,-,-
22343,2022/08/23,TXO,202210  ,12800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22344,2022/08/23,TXO,202210  ,12800.0000,賣權,38.5,41.5,38.5,41.5,8,41.5,33,28.5,43,172,27.5,,一般,7.5,22.06%
22345,2022/08/23,TXO,202210  ,12800.0000,賣權,41.5,41.5,41.5,41.5,4,-,-,34.5,58,172,27.5,,盤後,7.5,22.06%
22346,2022/08/23,TXO,202210  ,12900.0000,買權,-,-,-,-,0,2150,0,-,-,-,-,,一般,-,-
22347,2022/08/23,TXO,202210  ,12900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22348,2022/08/23,TXO,202210  ,12900.0000,賣權,43.5,46,43.5,46,2,46,84,30.5,48,185,29.5,,一般,9,24.32%
22349,2022/08/23,TXO,202210  ,12900.0000,賣權,45.5,45.5,45.5,45.5,1,-,-,7.1,66,185,29.5,,盤後,8.5,22.97%
22350,2022/08/23,TXO,202210  ,13000.0000,買權,-,-,-,-,0,2060,0,-,-,-,-,,一般,-,-
22351,2022/08/23,TXO,202210  ,13000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22352,2022/08/23,TXO,202210  ,13000.0000,賣權,49.5,52,49.5,52,21,52,334,30.5,52,206,35,,一般,9,20.93%
22353,2022/08/23,TXO,202210  ,13000.0000,賣權,44.5,51,44.5,51,25,-,-,6.7,52,206,35,,盤後,8,18.6%
22354,2022/08/23,TXO,202210  ,13100.0000,買權,-,-,-,-,0,1960,0,-,-,-,-,,一般,-,-
22355,2022/08/23,TXO,202210  ,13100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22356,2022/08/23,TXO,202210  ,13100.0000,賣權,47,58,47,57,6,57,39,20.5,59,220,40,,一般,10,21.28%
22357,2022/08/23,TXO,202210  ,13100.0000,賣權,50,50,50,50,1,-,-,7.3,60,220,40,,盤後,3,6.38%
22358,2022/08/23,TXO,202210  ,13200.0000,買權,-,-,-,-,0,1870,0,-,-,-,-,,一般,-,-
22359,2022/08/23,TXO,202210  ,13200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22360,2022/08/23,TXO,202210  ,13200.0000,賣權,57,64,57,63,10,63,152,60,66,235,40,,一般,11,21.15%
22361,2022/08/23,TXO,202210  ,13200.0000,賣權,57,61,57,60,12,-,-,57,65,235,40,,盤後,8,15.38%
22362,2022/08/23,TXO,202210  ,13300.0000,買權,-,-,-,-,0,1780,0,-,-,-,-,,一般,-,-
22363,2022/08/23,TXO,202210  ,13300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22364,2022/08/23,TXO,202210  ,13300.0000,賣權,64,71,64,71,4,71,88,22,75,220,44.5,,一般,12,20.34%
22365,2022/08/23,TXO,202210  ,13300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22366,2022/08/23,TXO,202210  ,13400.0000,買權,-,-,-,-,0,1680,0,-,-,-,-,,一般,-,-
22367,2022/08/23,TXO,202210  ,13400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22368,2022/08/23,TXO,202210  ,13400.0000,賣權,73,79,73,78,5,78,44,24,80,152,52,,一般,14,21.88%
22369,2022/08/23,TXO,202210  ,13400.0000,賣權,73,74,73,74,2,-,-,7.4,84,152,52,,盤後,10,15.63%
22370,2022/08/23,TXO,202210  ,13500.0000,買權,-,-,-,-,0,1590,0,-,-,-,-,,一般,-,-
22371,2022/08/23,TXO,202210  ,13500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22372,2022/08/23,TXO,202210  ,13500.0000,賣權,83,87,80,85,17,85,101,84,90,290,58,,一般,9,11.84%
22373,2022/08/23,TXO,202210  ,13500.0000,賣權,79,92,79,92,11,-,-,80,92,290,58,,盤後,16,21.05%
22374,2022/08/23,TXO,202210  ,13600.0000,買權,-,-,-,-,0,1500,0,-,-,-,-,,一般,-,-
22375,2022/08/23,TXO,202210  ,13600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22376,2022/08/23,TXO,202210  ,13600.0000,賣權,94,98,90,98,18,98,87,58,100,283,64,,一般,15,18.07%
22377,2022/08/23,TXO,202210  ,13600.0000,賣權,89,95,89,95,5,-,-,89,95,283,64,,盤後,12,14.46%
22378,2022/08/23,TXO,202210  ,13700.0000,買權,-,-,-,-,0,1410,0,-,-,-,-,,一般,-,-
22379,2022/08/23,TXO,202210  ,13700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22380,2022/08/23,TXO,202210  ,13700.0000,賣權,105,110,100,110,23,110,68,98,111,210,71,,一般,19,20.88%
22381,2022/08/23,TXO,202210  ,13700.0000,賣權,92,103,92,102,27,-,-,98,106,210,71,,盤後,11,12.09%
22382,2022/08/23,TXO,202210  ,13800.0000,買權,-,-,-,-,0,1320,0,-,-,-,-,,一般,-,-
22383,2022/08/23,TXO,202210  ,13800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22384,2022/08/23,TXO,202210  ,13800.0000,賣權,118,119,111,115,15,115,172,35.5,125,370,77,,一般,15,15%
22385,2022/08/23,TXO,202210  ,13800.0000,賣權,102,114,102,114,4,-,-,107,181,370,77,,盤後,14,14%
22386,2022/08/23,TXO,202210  ,13900.0000,買權,-,-,-,-,0,1240,2,-,-,-,-,,一般,-,-
22387,2022/08/23,TXO,202210  ,13900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22388,2022/08/23,TXO,202210  ,13900.0000,賣權,125,135,123,135,16,135,135,101,138,357,90,,一般,33,32.35%
22389,2022/08/23,TXO,202210  ,13900.0000,賣權,120,122,120,122,2,-,-,116,186,357,90,,盤後,20,19.61%
22390,2022/08/23,TXO,202210  ,14000.0000,買權,-,-,-,-,0,1160,16,-,-,-,-,,一般,-,-
22391,2022/08/23,TXO,202210  ,14000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22392,2022/08/23,TXO,202210  ,14000.0000,賣權,144,151,140,151,20,151,442,143,153,410,93,,一般,26,20.8%
22393,2022/08/23,TXO,202210  ,14000.0000,賣權,132,147,131,146,13,-,-,129,149,410,93,,盤後,21,16.8%
22394,2022/08/23,TXO,202210  ,14100.0000,買權,-,-,-,-,0,1070,1,-,-,-,-,,一般,-,-
22395,2022/08/23,TXO,202210  ,14100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22396,2022/08/23,TXO,202210  ,14100.0000,賣權,157,168,157,168,8,168,129,69,179,436,106,,一般,31,22.63%
22397,2022/08/23,TXO,202210  ,14100.0000,賣權,150,150,150,150,2,-,-,141,179,436,106,,盤後,13,9.49%
22398,2022/08/23,TXO,202210  ,14200.0000,買權,-,-,-,-,0,990,0,-,-,-,-,,一般,-,-
22399,2022/08/23,TXO,202210  ,14200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22400,2022/08/23,TXO,202210  ,14200.0000,賣權,176,187,169,187,26,187,229,172,188,433,121,,一般,35,23.03%
22401,2022/08/23,TXO,202210  ,14200.0000,賣權,162,172,161,172,7,-,-,176,185,433,121,,盤後,20,13.16%
22402,2022/08/23,TXO,202210  ,14300.0000,買權,-,-,-,-,0,910,1,-,-,-,-,,一般,-,-
22403,2022/08/23,TXO,202210  ,14300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22404,2022/08/23,TXO,202210  ,14300.0000,賣權,201,205,195,205,4,205,54,106,255,458,134,,一般,36,21.3%
22405,2022/08/23,TXO,202210  ,14300.0000,賣權,185,185,185,185,1,-,-,186,252,458,134,,盤後,16,9.47%
22406,2022/08/23,TXO,202210  ,14400.0000,買權,-,-,-,-,0,825,1,-,-,-,-,,一般,-,-
22407,2022/08/23,TXO,202210  ,14400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22408,2022/08/23,TXO,202210  ,14400.0000,賣權,218,220,218,220,5,220,235,182,238,435,145,,一般,35,18.92%
22409,2022/08/23,TXO,202210  ,14400.0000,賣權,206,220,206,220,10,-,-,187,-,435,145,,盤後,35,18.92%
22410,2022/08/23,TXO,202210  ,14500.0000,買權,-,-,-,-,0,755,2,-,-,-,-,,一般,-,-
22411,2022/08/23,TXO,202210  ,14500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22412,2022/08/23,TXO,202210  ,14500.0000,賣權,251,257,236,249,907,249,1524,154,306,565,163,,一般,38,18.01%
22413,2022/08/23,TXO,202210  ,14500.0000,賣權,231,244,231,239,8,-,-,223,274,565,163,,盤後,28,13.27%
22414,2022/08/23,TXO,202210  ,14600.0000,買權,-,-,-,-,0,675,8,-,-,-,-,,一般,-,-
22415,2022/08/23,TXO,202210  ,14600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22416,2022/08/23,TXO,202210  ,14600.0000,賣權,257,270,257,270,4,270,58,181,384,615,180,,一般,38,16.38%
22417,2022/08/23,TXO,202210  ,14600.0000,賣權,250,260,250,260,2,-,-,233,298,615,180,,盤後,28,12.07%
22418,2022/08/23,TXO,202210  ,14700.0000,買權,-,-,-,-,0,610,4,-,-,-,-,,一般,-,-
22419,2022/08/23,TXO,202210  ,14700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22420,2022/08/23,TXO,202210  ,14700.0000,賣權,295,305,295,305,2,305,43,212,414,635,200,,一般,49,19.14%
22421,2022/08/23,TXO,202210  ,14700.0000,賣權,276,295,272,295,10,-,-,257,444,635,200,,盤後,39,15.23%
22422,2022/08/23,TXO,202210  ,14800.0000,買權,585,585,585,585,2,530,26,453,645,810,440,,一般,-65,-10%
22423,2022/08/23,TXO,202210  ,14800.0000,買權,590,590,590,590,1,-,-,112,-,810,440,,盤後,-60,-9.23%
22424,2022/08/23,TXO,202210  ,14800.0000,賣權,331,331,321,324,4,324,44,245,448,625,239,,一般,41,14.49%
22425,2022/08/23,TXO,202210  ,14800.0000,賣權,306,329,306,328,7,-,-,304,383,625,239,,盤後,45,15.9%
22426,2022/08/23,TXO,202210  ,14900.0000,買權,-,-,-,-,0,486,16,-,-,-,-,,一般,-,-
22427,2022/08/23,TXO,202210  ,14900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22428,2022/08/23,TXO,202210  ,14900.0000,賣權,-,-,-,-,0,379,33,-,-,-,-,,一般,-,-
22429,2022/08/23,TXO,202210  ,14900.0000,賣權,366,379,366,379,3,-,-,316,434,745,251,,盤後,64,20.32%
22430,2022/08/23,TXO,202210  ,15000.0000,買權,455,470,440,440,10,428,58,330,459,635,357,,一般,-70,-13.73%
22431,2022/08/23,TXO,202210  ,15000.0000,買權,488,488,455,455,9,-,-,428,-,635,357,,盤後,-55,-10.78%
22432,2022/08/23,TXO,202210  ,15000.0000,賣權,400,422,392,421,11,421,256,415,428,800,280,,一般,77,22.38%
22433,2022/08/23,TXO,202210  ,15000.0000,賣權,372,401,372,375,97,-,-,345,498,800,280,,盤後,31,9.01%
22434,2022/08/23,TXO,202210  ,15100.0000,買權,393,410,380,380,12,380,39,351,406,570,272,,一般,-72,-15.93%
22435,2022/08/23,TXO,202210  ,15100.0000,買權,419,419,419,419,2,-,-,225,570,570,272,,盤後,-33,-7.3%
22436,2022/08/23,TXO,202210  ,15100.0000,賣權,-,-,-,-,0,473,15,-,-,-,-,,一般,-,-
22437,2022/08/23,TXO,202210  ,15100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22438,2022/08/23,TXO,202210  ,15200.0000,買權,345,355,331,331,33,331,93,322,349,520,240,,一般,-68,-17.04%
22439,2022/08/23,TXO,202210  ,15200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22440,2022/08/23,TXO,202210  ,15200.0000,賣權,500,500,500,500,1,525,368,505,600,800,346,,一般,70,16.28%
22441,2022/08/23,TXO,202210  ,15200.0000,賣權,490,490,490,490,1,-,-,431,-,800,346,,盤後,60,13.95%
22442,2022/08/23,TXO,202210  ,15300.0000,買權,300,306,285,285,10,285,119,256,302,460,189,,一般,-62,-17.87%
22443,2022/08/23,TXO,202210  ,15300.0000,買權,315,315,300,300,4,-,-,281,370,460,189,,盤後,-47,-13.54%
22444,2022/08/23,TXO,202210  ,15300.0000,賣權,-,-,-,-,0,580,27,-,-,-,-,,一般,-,-
22445,2022/08/23,TXO,202210  ,15300.0000,賣權,530,530,530,530,1,-,-,487,-,875,381,,盤後,44,9.05%
22446,2022/08/23,TXO,202210  ,15400.0000,買權,260,260,238,239,12,239,342,223,259,411,214,,一般,-59,-19.8%
22447,2022/08/23,TXO,202210  ,15400.0000,買權,266,268,250,250,22,-,-,210,-,411,214,,盤後,-48,-16.11%
22448,2022/08/23,TXO,202210  ,15400.0000,賣權,615,625,615,620,36,630,49,620,710,800,447,,一般,85,15.89%
22449,2022/08/23,TXO,202210  ,15400.0000,賣權,525,575,525,575,5,-,-,540,-,800,447,,盤後,40,7.48%
22450,2022/08/23,TXO,202210  ,15500.0000,買權,204,225,200,200,19,200,184,197,217,355,150,,一般,-53,-20.95%
22451,2022/08/23,TXO,202210  ,15500.0000,買權,227,230,216,217,18,-,-,201,-,355,150,,盤後,-36,-14.23%
22452,2022/08/23,TXO,202210  ,15500.0000,賣權,675,675,675,675,13,690,25,605,775,820,489,,一般,85,14.41%
22453,2022/08/23,TXO,202210  ,15500.0000,賣權,610,675,610,675,9,-,-,665,685,820,489,,盤後,85,14.41%
22454,2022/08/23,TXO,202210  ,15600.0000,買權,180,185,166,166,15,166,48,155,179,293,130,,一般,-41,-19.81%
22455,2022/08/23,TXO,202210  ,15600.0000,買權,197,197,175,175,21,-,-,156,-,293,130,,盤後,-32,-15.46%
22456,2022/08/23,TXO,202210  ,15600.0000,賣權,-,-,-,-,0,760,8,-,-,-,-,,一般,-,-
22457,2022/08/23,TXO,202210  ,15600.0000,賣權,720,720,720,720,1,-,-,141,-,720,545,,盤後,80,12.5%
22458,2022/08/23,TXO,202210  ,15700.0000,買權,151,154,140,150,5,150,85,124,150,255,112,,一般,-21,-12.28%
22459,2022/08/23,TXO,202210  ,15700.0000,買權,156,158,144,144,16,-,-,136,155,255,112,,盤後,-27,-15.79%
22460,2022/08/23,TXO,202210  ,15700.0000,賣權,-,-,-,-,0,840,10,-,-,-,-,,一般,-,-
22461,2022/08/23,TXO,202210  ,15700.0000,賣權,780,780,780,780,1,-,-,164,-,780,610,,盤後,65,9.09%
22462,2022/08/23,TXO,202210  ,15800.0000,買權,121,122,110,110,10,110,75,82,110,218,95,,一般,-31,-21.99%
22463,2022/08/23,TXO,202210  ,15800.0000,買權,130,130,119,119,10,-,-,102,125,218,95,,盤後,-22,-15.6%
22464,2022/08/23,TXO,202210  ,15800.0000,賣權,-,-,-,-,0,905,6,-,-,-,-,,一般,-,-
22465,2022/08/23,TXO,202210  ,15800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
22466,2022/08/23,TXO,202210  ,15900.0000,買權,96,100,84,84,34,84,115,30,89,180,84,,一般,-30,-26.32%
